Date,Price,ABC,Sensex,DividendAnnounced,Sentiment,Nifty
22-07-2004,1152.35,-0.00770688,-0.002117527,0,0.010215227,-0.019194505
23-07-2004,1138,-0.012452814,-0.002883633,0,0.017257961,-0.005515449
26-07-2004,1128.3,-0.008523726,-0.008926287,0,-0.036006377,-0.006052111
27-07-2004,1136.05,0.006868741,0.011889921,0,-0.050669926,-0.004270467
28-07-2004,1137.9,0.001628449,0.010140098,0,0.052736448,0.015443619
29-07-2004,1127.85,-0.008832059,0.016464259,0,0.110760521,0.022850019
30-07-2004,1145.85,0.015959569,0.01599143,0,-0.012152916,0.011448628
02-08-2004,1144.25,-0.001396343,-0.001323206,0,-0.008056984,0.017038394
03-08-2004,1123.8,-0.017871969,-0.007800412,0,0.018399295,-0.01719285
04-08-2004,1120.55,-0.002891974,0.010485233,0,0.01297621,0.012214657
05-08-2004,1115.8,-0.00423899,0.000552509,0,-0.017471931,0.003333606
06-08-2004,1116.2,0.000358487,-0.003275141,0,-0.011851863,-0.019315299
09-08-2004,1109,-0.006450457,-0.007014674,0,-0.110387037,0.001538762
10-08-2004,1107,-0.001803427,-0.007137685,0,-0.01930994,-0.000645062
11-08-2004,1116.55,0.00862692,0.006406857,0,0.019325407,0.019155319
12-08-2004,1118.7,0.001925574,-0.004615708,0,-0.040779306,-0.001287646
13-08-2004,1103.75,-0.013363726,-0.001213351,0,0.060484371,-0.000236054
16-08-2004,1098.45,-0.004801812,0.01026087,0,-0.099137414,0.022252459
17-08-2004,1090.6,-0.007146434,-0.011343456,0,-0.121935965,-0.042973025
18-08-2004,1082.5,-0.007427104,-0.005633684,0,0.05171014,-0.009112161
19-08-2004,1079.6,-0.002678984,-0.010560072,0,-0.089108445,-0.022324385
20-08-2004,1089.2,0.008892182,0.012469789,0,-0.044939266,0.020661476
23-08-2004,1085.05,-0.003810136,0.002084554,0,-0.080971527,0.016384997
24-08-2004,1086.8,0.001612829,0.009315065,0,-0.020647253,0.010458678
25-08-2004,1087.55,0.000690099,-0.007584479,0,-0.038206593,0.002912059
26-08-2004,1085.9,-0.001517172,0.00561151,0,0.036464184,-0.014942913
27-08-2004,1125,0.036006999,0.008881331,0,0.078893323,0.021151429
30-08-2004,1135.6,0.009422222,0.01525346,0,-0.084218224,0.023562797
31-08-2004,1118.4,-0.015146178,-0.00165339,0,0.026719275,0.004582084
01-09-2004,1127.25,0.00791309,0.010025922,0,-0.096585713,0.013704339
02-09-2004,1124.7,-0.002262142,0.006638535,0,-0.103712928,0.006660515
03-09-2004,1127.65,0.002622922,-0.0001467,0,0.073209578,0.0036147
06-09-2004,1143.2,0.01378974,0.007445696,0,0.054422649,0.011719195
07-09-2004,1148,0.00419874,-0.003254237,0,0.002491903,0.00747491
08-09-2004,1149.1,0.000958188,0.001629072,0,-0.089393852,0.001240223
09-09-2004,1148.25,-0.000739709,0.005481211,0,0.007882695,0.019346476
10-09-2004,1135.55,-0.011060309,0.003315157,0,0.048665046,0.000968073
13-09-2004,1129.85,-0.005019594,0.001477584,0,-0.008688712,0.01591398
14-09-2004,1142.55,0.01124043,-0.010581747,0,0.053564241,-0.01943249
15-09-2004,1145.5,0.002581944,0.000350571,0,-0.054172021,-0.002184466
16-09-2004,1192.3,0.040855522,0.007723264,0,0.029850187,0.009045651
17-09-2004,1254.45,0.052126143,0.004341199,0,0.079493777,-0.00455371
20-09-2004,1275.45,0.016740404,-0.00015242,0,-0.038705863,-0.004518315
21-09-2004,1290.15,0.011525344,0.020337927,1,0.049208439,0.008430669
22-09-2004,1287.65,-0.001937759,0.012426577,0,0.006515534,0.005208218
23-09-2004,1290.05,0.001863861,-0.001036205,1,0.087861157,-0.005731435
24-09-2004,1286.35,-0.002868106,0.016153299,1,-0.010921563,-0.008936067
27-09-2004,1280.05,-0.004897578,-0.000895957,1,0.025962374,-0.024105464
28-09-2004,1265.55,-0.011327683,-4.11E-05,1,-0.024711174,0.002771522
29-09-2004,1276.15,0.008375805,-0.000983788,1,-0.096692605,0.003537295
30-09-2004,1266.55,-0.007522627,-0.00866966,1,-0.042501049,0.006460322
01-10-2004,1277.4,0.008566579,0.006827416,1,0.03337532,0.028208711
04-10-2004,1268.4,-0.007045561,-0.01121938,1,0.014286451,-0.018609583
05-10-2004,1267.5,-0.000709555,0.005643663,0,-0.052682122,0.018430379
06-10-2004,1279.5,0.009467456,0.009062456,0,-0.061627857,0.008240658
07-10-2004,1279.75,0.000195389,0.012134952,0,-0.02540343,0.019221843
08-10-2004,1273.9,-0.004571205,0.002825551,0,-0.007272646,-0.006267649
11-10-2004,1254.8,-0.014993328,-0.011510222,0,-0.035734021,-0.014823683
12-10-2004,1265,0.008128785,0.008905724,0,0.002519152,0.005490956
13-10-2004,1309.65,0.035296443,0.007543339,0,0.103805969,0.022123026
14-10-2004,1303.5,-0.004695911,-0.005834483,0,-0.102151481,-0.0020324
15-10-2004,1296.45,-0.005408516,0.004395306,0,0.023496747,-0.001573059
18-10-2004,1298.65,0.001696942,0.008725754,0,-0.037139398,0.018683043
19-10-2004,1309.35,0.008239325,0.002303765,0,0.131498219,-0.006435029
20-10-2004,1318.25,0.006797266,0.007746011,0,-0.009390925,0.020170432
21-10-2004,1320.45,0.001668879,0.000679518,1,0.125528486,-0.012343137
22-10-2004,1295.55,-0.018857208,-0.006912365,0,0.019852911,-0.012260713
25-10-2004,1309.8,0.01099919,0.012288158,0,-0.013787995,0.013092695
26-10-2004,1313.05,0.002481295,0.011587701,0,0.099313305,0.027957259
27-10-2004,1314.4,0.001028141,-0.004220565,0,0.08150708,0.002325387
28-10-2004,1294,-0.01552039,-0.028893356,0,-0.050113061,-0.045932683
29-10-2004,1276.6,-0.013446677,-0.014158889,0,0.060746309,-0.005298567
01-11-2004,1298.3,0.016998277,0.008334655,0,0.039457048,0.007840355
02-11-2004,1273.2,-0.019332974,-0.017431773,0,-0.025093965,-0.035306052
03-11-2004,1272.6,-0.000471254,-0.013580004,0,-0.074365521,-0.006878713
04-11-2004,1269.3,-0.002593116,-0.019304597,0,-0.014986459,-0.026868775
05-11-2004,1241.8,-0.021665485,0.019388013,0,-0.022219763,0.009594667
08-11-2004,1254.7,0.010388146,-0.007593561,0,-0.073519726,-0.003813498
09-11-2004,1240.9,-0.010998645,0.003279979,0,0.026712016,0.005620576
10-11-2004,1252.45,0.00930776,-0.000277685,0,0.099914612,-0.010399904
11-11-2004,1240.9,-0.009221925,-0.003073147,0,-0.030512782,0.00396095
12-11-2004,1378.45,0.110846966,0.001606915,0,0.173041384,-0.012397801
15-11-2004,1344.8,-0.024411477,-0.01242229,0,-0.095223549,-0.010138383
16-11-2004,1359,0.010559191,0.00926073,0,0.002938744,0.013497681
17-11-2004,1385.95,0.019830758,0.012404713,0,0.031340756,0.018490877
18-11-2004,1400.65,0.010606443,0.028794297,0,0.064491773,0.025296163
19-11-2004,1361.85,-0.027701424,0.021319221,0,-0.049733962,0.001359973
22-11-2004,1349.8,-0.008848258,-0.000529291,0,-0.176467533,-0.002334626
23-11-2004,1325.15,-0.018261965,-0.003420084,0,0.040819305,0.015163731
24-11-2004,1329.35,0.003169453,0.013768633,0,0.070821904,0.035143954
25-11-2004,1341.15,0.008876519,-0.000262841,0,-0.00259575,-0.010769417
26-11-2004,1331.35,-0.007307162,-0.012550183,0,0.030766255,-0.032977513
29-11-2004,1321.05,-0.007736508,0.001468975,0,-0.113512988,-0.002440707
30-11-2004,1327.7,0.005033875,0.007450224,0,0.010061122,0.008021981
01-12-2004,1329.75,0.001544023,-0.002381122,0,0.02116765,-0.005238326
02-12-2004,1333.95,0.003158488,0.008502804,0,-0.013742537,0.008872615
03-12-2004,1316.55,-0.013043967,0.006869407,0,-0.071075544,-0.001259435
06-12-2004,1314.2,-0.001784968,-0.001387864,0,-0.02968411,-0.006590347
07-12-2004,1304.6,-0.007304824,-0.009337247,0,-0.078052078,-0.010865118
08-12-2004,1298.95,-0.004330829,-0.002798217,0,-0.046458822,0.015149091
09-12-2004,1282.6,-0.01258709,-0.000754254,0,-0.01429968,0.009164213
10-12-2004,1264.65,-0.01399501,-0.007539123,0,-0.005592987,0.002396312
13-12-2004,1284.45,0.015656506,0.008375314,0,0.060957695,0.013863999
14-12-2004,1283.3,-0.000895325,-0.001048652,0,-0.004756904,0.005365021
15-12-2004,1296.8,0.010519754,-0.0012594,0,-0.036095344,-0.019386088
16-12-2004,1287.1,-0.007479951,-0.000682972,0,-0.015127105,-0.000718593
17-12-2004,1294.55,0.005788206,0.021940052,0,0.023081168,0.047846399
20-12-2004,1337.85,0.033447916,-0.009350806,0,-0.101297292,-0.019441983
21-12-2004,1339.9,0.001532309,0.005384088,0,0.064391893,0.000524347
22-12-2004,1345.4,0.004104784,0.01463012,0,0.040397868,0.009357597
23-12-2004,1370.8,0.018879144,0.009544978,0,0.022761941,0.012459363
24-12-2004,1361.1,-0.00707616,0.004306896,0,-0.038682643,-0.004756273
27-12-2004,1381.7,0.015134817,0.005249325,0,0.061150534,0.019574716
28-12-2004,1371.9,-0.007092712,-0.003220493,0,0.013634046,-0.009097419
29-12-2004,1379.8,0.005758437,0.002151514,0,-0.053313026,0.012786032
30-12-2004,1345.05,-0.025184809,-0.007805838,0,0.018618584,3.59E-05
31-12-2004,1333.35,-0.008698561,-0.006374631,0,0.018521755,-0.008871156
03-01-2005,1338.15,0.003599955,-0.008456632,0,-0.037890282,-0.009171752
04-01-2005,1336.75,-0.001046221,-0.000824886,0,-0.005094446,-0.00745833
05-01-2005,1333.4,-0.002506078,-0.011466041,0,-0.007842801,-0.033743627
06-01-2005,1311.05,-0.016761662,0.004621022,0,-0.124778452,0.012494843
07-01-2005,1296.5,-0.011097975,-0.006514595,0,0.027281982,-0.018280121
10-01-2005,1274,-0.017354416,-0.018213256,0,-0.060642322,-0.018966984
11-01-2005,1284.9,0.00855573,-0.012392414,0,-0.014848926,-0.017243238
12-01-2005,1321,0.028095572,-0.001795658,0,0.112726877,-0.005707234
13-01-2005,1315,-0.004542014,0.010534125,0,-0.001601505,-0.002839139
14-01-2005,1275.75,-0.029847909,-0.021945278,0,0.020375454,0.00638047
17-01-2005,1280.75,0.003919263,0.002126303,0,-0.016752981,-0.000258775
18-01-2005,1343.75,0.049189928,0.017460118,0,-0.048435468,0.008034988
19-01-2005,1357.8,0.010455814,0.017283707,0,-0.012256216,0.030179246
20-01-2005,1350.2,-0.00559729,-9.39E-05,0,-0.023727244,0.008364566
21-01-2005,1350.05,-0.000111095,-0.008196026,0,0.069040808,-0.017282145
24-01-2005,1369.55,0.014443909,0.00856756,0,-0.038100983,0.018818846
25-01-2005,1374,0.003249242,-0.009198642,0,0.043403736,-0.012788246
26-01-2005,1401.7,0.020160116,-0.010098325,0,-0.010280092,-0.005984518
27-01-2005,1398.55,-0.002247271,-0.012658306,0,-0.061689321,0.002757777
28-01-2005,1401.85,0.002359587,0.010486876,0,0.024564282,0.008292099
31-01-2005,1415.5,0.009737133,0.000512019,0,-0.040265764,0.009119044
01-02-2005,1376.8,-0.027340162,-0.03394909,0,-0.060658634,-0.033229177
02-02-2005,1379,0.001597908,-0.014653492,0,0.021135331,-0.010968772
03-02-2005,1369.15,-0.007142857,-0.003560303,0,0.033847762,0.012858854
04-02-2005,1371.1,0.001424241,0.017747756,0,-0.050454772,0.015136011
07-02-2005,1398.95,0.020312158,0.008882497,0,-0.010759794,0.007550049
08-02-2005,1393.45,-0.00393152,0.007520003,0,-0.00546117,0.014159763
09-02-2005,1386.5,-0.004987621,0.004928646,0,-0.00170523,0.016281439
10-02-2005,1379.9,-0.004760188,-0.005937738,0,0.011764137,-0.005540038
11-02-2005,1401.5,0.015653308,-0.009697191,0,0.087611541,-0.013127344
14-02-2005,1451.55,0.035711737,0.00090786,0,0.073739367,-0.001616996
15-02-2005,1437.25,-0.009851538,-0.020648611,0,0.041029011,-0.023683764
16-02-2005,1407.45,-0.020734041,0.006614737,0,0.033985409,-0.00372288
17-02-2005,1413.8,0.004511706,0.003489827,0,-0.016828754,-0.006607867
18-02-2005,1426.35,0.008876786,0.011707044,0,-0.05551569,0.005885068
21-02-2005,1415.7,-0.007466611,0.011145471,0,-0.068015145,0.015429312
22-02-2005,1441.3,0.018082927,0.004533268,0,-0.032452065,-0.006465689
23-02-2005,1483.6,0.029348505,0.014537104,0,0.075743845,-0.002431546
24-02-2005,1469.15,-0.009739822,-0.004110255,0,-0.069072969,-0.014692814
25-02-2005,1478.8,0.006568424,-0.001484188,0,-0.071160801,0.00449556
28-02-2005,1466.25,-0.008486611,0.001813773,0,0.063548951,0.015209932
01-03-2005,1479.45,0.009002558,-0.00081774,0,-0.017046338,0.006990595
02-03-2005,1487.9,0.005711582,0.011856084,0,-0.116777506,-0.002346539
03-03-2005,1479.15,-0.005880772,-0.009502101,0,0.017923021,-0.002520491
04-03-2005,1485.1,0.004022581,-0.002938447,0,-0.072447558,-0.0119205
07-03-2005,1499.95,0.009999327,0.004954242,0,0.002122189,0.00513072
08-03-2005,1497.3,-0.001766726,0.003173359,0,-0.051400843,0.030349852
09-03-2005,1492.55,-0.003172377,0.006205093,0,-0.005590176,-0.004562643
10-03-2005,1501.4,0.00592945,0.0039053,0,0.000760206,0.007146043
11-03-2005,1514.95,0.00902491,0.004909091,0,-0.015072107,0.009449196
14-03-2005,1531.5,0.010924453,0.011091912,0,0.080665626,0.019586842
15-03-2005,1570.35,0.025367287,0.005537583,0,0.101736903,0.003222967
16-03-2005,1557.7,-0.008055529,-0.00658495,0,-0.014600805,0.003001193
17-03-2005,1599.6,0.026898633,0.007737617,0,-0.068911102,-0.013016524
18-03-2005,1591.35,-0.005157539,0.002202496,0,0.041786639,0.007072449
21-03-2005,1560.25,-0.019543155,-0.011046227,0,-0.038266371,-0.006990433
22-03-2005,1581.95,0.013908028,0.014016852,0,0.018238372,0.034603463
23-03-2005,1581.3,-0.000410885,0.00061492,0,-0.008439626,-0.010045821
24-03-2005,1580.95,-0.000221337,0.000768547,0,0.026979942,-0.000230753
25-03-2005,1549.6,-0.019829849,0.003412156,0,-0.029190939,0.010260785
28-03-2005,1581,0.020263294,0.011353364,0,-0.012658013,-0.012432714
29-03-2005,1575.85,-0.003257432,-0.003748775,0,0.04633922,-0.01415751
30-03-2005,1561.4,-0.009169654,-0.007396967,0,0.005159999,0.00286524
31-03-2005,1569.85,0.00541181,0.007474207,0,0.037334741,0.006217126
01-04-2005,1571.05,0.000764404,0.004024775,0,0.009568095,0.006627807
04-04-2005,1564.25,-0.004328315,0.006821978,0,0.028663004,0.015971159
05-04-2005,1549.25,-0.00958926,-0.000951212,0,-0.009398609,-0.008160478
06-04-2005,1546,-0.002097789,0.000885455,0,-0.023814806,-0.006506617
07-04-2005,1538,-0.005174644,0.01129802,0,0.010364594,0.025632337
08-04-2005,1546.1,0.00526658,0.013167634,0,-0.005092593,0.025076806
11-04-2005,1579.25,0.021441045,0.009725119,0,-0.061302617,0.005937341
12-04-2005,1575.75,-0.002216242,-0.003579956,0,0.014041517,-0.009563693
13-04-2005,1603.9,0.017864509,0.004053507,0,0.120697437,0.013269642
14-04-2005,1635.45,0.019670802,0.000344122,0,0.017879615,-0.01870116
15-04-2005,1591.4,-0.026934483,-0.014274767,0,-0.120563662,-0.029897144
18-04-2005,1614.6,0.014578359,0.010055327,0,-0.011381818,0.019456486
19-04-2005,1649.4,0.021553326,0.01038922,0,-0.077901177,0.019355823
20-04-2005,1671.4,0.013338184,0.002352009,0,-0.038778689,0.000631484
21-04-2005,1683.1,0.00700012,0.009227863,0,-0.027245681,0.002567282
22-04-2005,1674,-0.00540669,-0.007840809,0,0.058634893,0.006558023
25-04-2005,1675.7,0.001015532,0.009327932,0,0.071848695,0.01939324
26-04-2005,1679.55,0.002297547,-0.019549646,0,0.009755303,-0.018549915
27-04-2005,1704.05,0.014587241,0.009370018,0,-0.013408399,0.020799397
28-04-2005,1704.35,0.000176051,0.013125201,0,-0.035414028,0.037060728
29-04-2005,1743.85,0.023175991,-0.000381839,0,0.054625194,-0.000200241
02-05-2005,1729.75,-0.008085558,-0.007672561,0,-0.1134211,-0.010335778
03-05-2005,1766.4,0.021188033,-0.008307222,0,0.044955217,-0.009741598
04-05-2005,1768.4,0.001132246,0.011664371,1,-0.015862983,0.022973174
05-05-2005,1736.95,-0.017784438,0.010391196,0,0.034851717,0.010795563
06-05-2005,1695.95,-0.023604594,-6.40E-05,0,-0.009564727,0.010933914
09-05-2005,1672.1,-0.014062915,-0.000509077,0,-0.02452121,0.001599101
10-05-2005,1634.35,-0.022576401,-0.0052527,0,0.063797017,-0.003452049
11-05-2005,1643.5,0.005598556,0.016282145,0,-0.020722373,0.020054763
12-05-2005,1665.7,0.013507758,0.011093524,0,0.026916306,0.027240494
13-05-2005,1693.5,0.01668968,0.006284641,0,-0.014859377,0.013082587
16-05-2005,1690.35,-0.001860053,0.006919316,0,0.037862856,-0.007587459
17-05-2005,1680.8,-0.005649718,0.003996039,0,-0.042698577,0.012200758
18-05-2005,1662.9,-0.010649691,0.00445686,0,0.04274477,-0.008576593
19-05-2005,1669.15,0.003758494,0.011290249,0,0.02268628,0.008475511
20-05-2005,1713.85,0.026780098,5.54E-05,1,0.058901814,-0.005477582
23-05-2005,1736.25,0.013069989,0.005235629,1,0.025347619,0.008467983
24-05-2005,1738.2,0.00112311,-0.005525145,0,0.003794166,-0.009147487
25-05-2005,1724.35,-0.007968013,-0.019064999,0,-0.077388792,-0.010834063
26-05-2005,1702,-0.012961406,-0.001393605,0,-0.005614771,0.002076123
27-05-2005,1736.7,0.020387779,0.017674776,1,-0.009771609,0.003824882
30-05-2005,1724.35,-0.007111188,0.011215009,1,0.017740737,-0.016633965
31-05-2005,1692.8,-0.018296749,-0.006271341,0,0.014233595,-0.026419846
01-06-2005,1700,0.004253308,9.66E-05,0,-0.00049559,0.014041782
02-06-2005,1709.55,0.005617647,0.011751697,0,0.056165552,0.006454001
03-06-2005,1694.8,-0.008628002,-0.006132682,0,0.035706419,0.010941841
06-06-2005,1684.25,-0.006224923,-0.003913546,0,0.036514791,-0.016558726
07-06-2005,1687.6,0.001989016,-0.003876228,0,-0.033121653,0.004605014
08-06-2005,1691,0.002014695,-0.017367688,0,0.023177882,-0.033590631
09-06-2005,1696.7,0.003370787,-0.000523898,0,-0.044655051,0.000290008
10-06-2005,1703.7,0.004125656,0.006361009,0,0.058235704,0.000278515
13-06-2005,1716.25,0.00736632,0.002584715,0,0.032524808,0.010870429
14-06-2005,1700.75,-0.009031318,-0.005962069,0,0.049492382,-0.008016245
15-06-2005,1708.95,0.004821402,0.014483072,0,0.036769308,0.007275087
16-06-2005,1731.8,0.013370783,0.007802453,0,0.005786395,-0.001692733
17-06-2005,1728.95,-0.001645687,0.009060359,1,-0.013090373,0.00272855
20-06-2005,1734.1,0.002978686,0.002998927,1,0.041010439,-0.001783975
21-06-2005,1793.15,0.034052246,0.003224145,1,-0.019646568,0.024175616
22-06-2005,1830.25,0.020689847,0.002717899,1,0.11828276,-0.005246215
23-06-2005,1823.25,-0.003824614,0.013311052,1,0.026570355,0.012788535
24-06-2005,1832.35,0.004991087,0.000925172,0,0.05896327,-0.006571701
27-06-2005,1868.95,0.01997435,0.009728276,1,0.013597839,0.013899668
28-06-2005,1892.1,0.012386634,0.00682442,0,0.005496585,0.009923868
29-06-2005,1856.45,-0.018841499,-0.000546744,0,0.009615824,-0.007452785
30-06-2005,1879.65,0.01249697,0.01151233,0,0.02146714,0.030365025
01-07-2005,1878.5,-0.000611816,0.011733802,0,0.039748665,0.004265479
04-07-2005,1939.9,0.032685653,0.007622039,1,0.080969032,-0.000187304
05-07-2005,1929.45,-0.005386876,0.006564956,0,-0.016081416,0.010408301
06-07-2005,140.15,-0.92736272,-0.001545831,0,-0.9343452,0.002563053
07-07-2005,136.5,-0.026043525,-0.031282623,0,-0.067534261,-0.040601399
08-07-2005,137.75,0.009157509,0.000115549,0,-0.02061557,0.002518774
11-07-2005,143.15,0.039201452,0.03117266,0,0.027280157,0.025688562
12-07-2005,141.75,-0.009779951,0.005497169,0,0.084285163,0.008745692
13-07-2005,140.9,-0.005996473,0.009443412,0,0.028472094,0.0065705
14-07-2005,138.2,-0.019162527,0.005128962,0,-0.015059605,-0.002095974
15-07-2005,136.75,-0.010492041,-0.001813837,0,0.048141895,0.011885387
18-07-2005,136.65,-0.000731261,0.007316017,0,-0.037903584,0.010380727
19-07-2005,136.65,0,0.011762947,0,-0.022389583,0.005388215
20-07-2005,131.5,-0.037687523,-0.008578448,0,0.002548909,0.006162833
21-07-2005,127.75,-0.02851711,-0.022439185,0,-0.018394066,-0.010260395
22-07-2005,126.35,-0.010958904,-0.004354708,0,-0.027294851,0.002570716
25-07-2005,128.8,0.019390582,-0.000906783,0,-0.003691325,-0.009748416
26-07-2005,127.65,-0.008928571,0.006683279,0,0.003797455,0.011101184
27-07-2005,128.35,0.005483745,-0.019162678,0,0.032840575,-0.015368048
28-07-2005,125.15,-0.024931827,-0.020911077,0,-0.013626868,-0.008384138
29-07-2005,124,-0.009188973,0.000108514,0,-0.111555214,0.01284308
01-08-2005,124.55,0.004435484,-0.009798089,0,-0.025962968,-0.00771499
02-08-2005,120.65,-0.031312726,-0.0186143,0,-0.020322598,-0.031726016
03-08-2005,116.35,-0.035640282,-0.004508811,0,-0.017935255,0.000383871
04-08-2005,121.3,0.042544048,0.016865529,0,0.012913967,0.02454849
05-08-2005,117.05,-0.035037098,-0.018360505,0,-0.060932012,-0.005800688
08-08-2005,118.2,0.009824861,0.008956166,0,-0.025851315,0.016518707
09-08-2005,116.6,-0.013536379,-0.002133453,0,-0.040265325,0.000431771
10-08-2005,115.75,-0.00728988,-0.022094903,0,-0.031798721,-0.039128247
11-08-2005,115.25,-0.004319654,-0.01447075,0,-0.024647547,-0.019967006
12-08-2005,120.3,0.043817787,0.02689171,0,0.102808273,0.032938691
15-08-2005,121.55,0.01039069,0.006560808,0,0.007015304,0.022986592
16-08-2005,125,0.028383381,0.016194408,0,0.003502473,0.010160453
17-08-2005,125.8,0.0064,0.016608962,0,0.030637446,0.021630225
18-08-2005,127.2,0.011128776,0.013521664,0,-0.020792075,0.011215144
19-08-2005,128.7,0.011792453,-0.001084421,0,0.099803062,-0.001059448
22-08-2005,127.8,-0.006993007,1.81E-05,0,-0.039955176,0.004724033
23-08-2005,130.1,0.01799687,0.019510334,0,-0.020379657,0.010316068
24-08-2005,128.25,-0.014219831,0.002744645,0,-0.046113705,-0.01151108
25-08-2005,130.6,0.018323587,0.011964508,0,0.087585097,-0.003154954
26-08-2005,130.15,-0.003445636,0.006235516,0,-0.008803938,0.007835945
29-08-2005,130.8,0.004994237,0.004292724,0,0.044630587,-0.003268999
30-08-2005,126.75,-0.030963303,-0.008738697,0,-0.008305473,0.002952891
31-08-2005,125.15,-0.012623274,-0.008799476,0,-0.060683706,-0.011600995
01-09-2005,129.15,0.031961646,0.012111349,0,-0.020132798,0.004338417
02-09-2005,134.65,0.04258614,0.012236147,0,-0.009324237,0.014174338
05-09-2005,136.25,0.011882659,0.012485076,0,-0.006806254,0.016878604
06-09-2005,136.15,-0.000733945,0.00404599,0,0.017850829,0.00503572
07-09-2005,139.25,0.022769005,0.011914686,0,0.111714457,0.014595306
08-09-2005,136.9,-0.016876122,-0.007090653,0,-0.016099736,-0.012518851
09-09-2005,134.5,-0.017531045,-0.015938579,0,0.00971333,-0.023253039
12-09-2005,135.75,0.00929368,0.01774643,0,-0.02166174,0.012996888
13-09-2005,137.6,0.013627993,0.001881544,0,0.093939798,-0.011400063
14-09-2005,134.2,-0.024709302,-0.015432495,0,-0.042592792,-0.015184367
15-09-2005,133.4,-0.005961252,-0.000881755,0,0.03745495,-0.006466461
16-09-2005,135.55,0.016116942,0.009106656,0,0.078238693,0.010623487
19-09-2005,135.15,-0.002950941,0.001180331,0,0.009158453,-0.006671725
20-09-2005,136.85,0.012578616,0.018073703,0,-0.113573909,0.033294821
21-09-2005,138.4,0.01132627,0.007321931,0,-0.014267177,0.007179543
22-09-2005,142,0.026011561,0.014258234,0,0.005889659,0.008282342
23-09-2005,143.95,0.013732394,-0.002389922,0,0.033688202,0.007940353
26-09-2005,140.4,-0.024661341,-0.007721473,0,-0.035513568,-0.012797739
27-09-2005,140.95,0.003917379,0.012437843,0,0.044461979,0.015439045
28-09-2005,144.7,0.026605179,0.01182729,0,0.068426698,0.01190925
29-09-2005,143.45,-0.008638563,-0.005112691,0,-0.02225723,-0.012995878
30-09-2005,141.4,-0.014290694,-0.000756454,0,-0.01672458,0.00429991
03-10-2005,142.2,0.005657709,0.003547424,0,-0.004742886,-0.006977869
04-10-2005,139.45,-0.019338959,-0.012311812,0,-0.041570551,-0.026696846
05-10-2005,138.1,-0.009680889,-0.018474847,0,0.051731048,-0.033370673
06-10-2005,141.25,0.022809558,0.021711687,0,0.073218451,0.022849598
07-10-2005,138.7,-0.018053097,-0.002763068,0,0.015216679,0.011944801
10-10-2005,139.55,0.006128335,0.007101262,0,0.003985776,0.013909945
11-10-2005,142,0.017556431,0.008010082,0,0.01665174,-0.005447468
12-10-2005,140.55,-0.010211268,-0.000828906,0,0.04319602,-0.007116163
13-10-2005,143.2,0.0188545,0.015892202,0,0.030786753,0.032404302
14-10-2005,146.8,0.025139665,0.011395931,0,0.0434119,0.008310064
17-10-2005,145.4,-0.009536785,-0.003144667,0,0.014316242,-0.005177188
18-10-2005,144.95,-0.003094911,0.002344626,0,0.108804025,0.025668791
19-10-2005,145.1,0.00103484,-0.005896088,0,0.03976345,0.006298029
20-10-2005,142.7,-0.016540317,-0.014415477,0,-0.078803088,-0.017864862
21-10-2005,144.45,0.01226349,-0.006820323,0,-0.072699693,-0.000866476
24-10-2005,145.45,0.006922811,-0.000713153,0,-0.04745734,-0.004622566
25-10-2005,144.05,-0.009625301,-0.006720581,0,-0.016790459,-0.001953358
26-10-2005,142.45,-0.011107254,0.000315749,0,-0.108097468,-0.000357401
27-10-2005,141.1,-0.009477009,-0.008224064,0,0.001283884,-0.010276617
28-10-2005,143,0.013465627,0.022983417,0,-0.04268132,0.016190837
31-10-2005,147,0.027972028,0.007526053,0,0.009919365,0.018988932
01-11-2005,151.9,0.033333333,-0.005888062,0,0.039971811,-0.00317606
02-11-2005,154.6,0.017774852,0.008982662,0,0.030373351,0.034216813
03-11-2005,156.65,0.013260026,0.014222109,0,-0.029867437,0.00400018
04-11-2005,155.5,-0.007341207,0.019105407,0,-0.009029642,0.019683053
07-11-2005,155.2,-0.00192926,-0.002204484,0,0.004540811,-0.022665053
08-11-2005,154.85,-0.002255155,0.007194617,0,-0.013493505,0.004716546
09-11-2005,154.7,-0.000968679,-0.006111963,0,0.064944628,-0.01575566
10-11-2005,155.75,0.00678733,-0.001560969,0,-0.018436057,0.000873386
11-11-2005,152.55,-0.020545746,-0.010289652,0,-0.004912719,-0.01964192
14-11-2005,156.75,0.027531957,0.024412425,0,-0.008468924,0.014021929
15-11-2005,160.65,0.024880383,0.010205983,0,-0.044126138,0.010351963
16-11-2005,158.55,-0.013071895,-0.003715429,0,-0.037358097,-0.008368865
17-11-2005,163,0.028066856,0.006585484,0,0.086499869,0.014620848
18-11-2005,162.5,-0.003067485,0.006159646,0,0.009806428,0.021672149
21-11-2005,163.65,0.007076923,-0.008514487,0,0.130808599,-0.006469128
22-11-2005,170.6,0.042468683,0.002632197,0,0.059883017,0.003159816
23-11-2005,166.7,-0.022860492,0.001099555,0,0.058315943,0.02012174
24-11-2005,161.65,-0.030293941,-0.0141432,0,-0.009929119,-0.0101719
25-11-2005,162.6,0.005876895,0.009837583,0,-0.021734023,0.001938023
28-11-2005,164.2,0.009840098,0.008811128,0,0.078123894,0.01527637
29-11-2005,163.2,-0.006090134,0.005528068,0,-0.012429065,0.008744702
